session_id,kwh_total,debut,fin,heure_debut,heure_fin,duree_heures,jour_semaine,plateforme,distance_km,utilisateur_id,borne_id,site_id,type_site,prix_kwh_mad,prix_total_mad,ville,code_postal,latitude,longitude
6916433,6.22,0015-05-06 10:32:57,0015-05-06 12:45:14,10,12,2.204722222,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,1.55,9.64,Oujda,60000,34.707088137138136,-1.8827526062089694
7525821,5.76,0015-05-07 10:34:08,0015-05-07 12:51:07,10,12,2.283055556,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,2.1,12.1,Oujda,60000,34.67972997711598,-1.8902009688000048
7212938,5.72,0015-05-08 10:27:45,0015-05-08 12:35:08,10,12,2.123055556,Vendredi,ios,19.3541244,46009656,228137,503205,Parking public,2.85,16.3,Oujda,60000,34.69101233627363,-1.9115000183023458
8096124,8.17,0015-05-08 17:03:45,0015-05-08 19:48:12,17,19,2.740833333,Vendredi,ios,19.757413,46009656,902592,566549,Parking public,2.59,21.16,Oujda,60000,34.691966161651735,-1.9052052746389583
7462592,6.6,0015-05-11 11:13:44,0015-05-11 13:32:06,11,13,2.306111111,Lundi,ios,19.3541244,46009656,349635,503205,Parking public,2.56,16.9,Fès,30000,34.014168575188016,-5.0166643367864205
2816726,6.0,0015-05-12 10:28:11,0015-05-12 12:34:05,10,12,2.098333333,Mardi,ios,19.3541244,46009656,653450,503205,Parking public,3.15,18.9,Marrakech,40000,31.621234126499136,-7.978472775776495
9950664,5.97,0015-05-13 10:29:13,0015-05-13 12:35:07,10,12,2.098333333,Mercredi,ios,19.3541244,46009656,349635,503205,Parking public,2.0,11.94,Fès,30000,34.023170677324515,-4.9886017920127115
6739320,5.96,0015-05-14 10:26:15,0015-05-14 12:47:06,10,12,2.3475,Jeudi,ios,19.3541244,46009656,653450,503205,Parking public,2.19,13.05,Marrakech,40000,31.601071802511925,-7.980189978296805
9650323,6.12,0015-05-15 10:29:38,0015-05-15 12:45:07,10,12,2.258055556,Vendredi,ios,19.3541244,46009656,693651,503205,Parking public,2.05,12.55,Oujda,60000,34.65815150583348,-1.8819828897649036
4744017,2.72,0015-05-15 16:27:19,0015-05-15 19:24:05,16,19,2.946111111,Vendredi,ios,19.3541244,46009656,653450,503205,Parking public,3.37,9.17,Marrakech,40000,31.649401822620547,-7.974419500625136
9348591,5.58,0015-05-18 10:24:25,0015-05-18 12:21:05,10,12,1.944444444,Lundi,ios,19.3541244,46009656,228137,503205,Parking public,2.95,16.46,Oujda,60000,34.67308424859837,-1.9191415772444698
5668085,5.62,0015-05-19 10:22:22,0015-05-19 12:20:08,10,12,1.962777778,Mardi,ios,19.3541244,46009656,228137,503205,Parking public,1.73,9.72,Oujda,60000,34.68778472597433,-1.8950708783430497
7549340,6.76,0015-05-20 10:32:05,0015-05-20 12:53:06,10,12,2.350277778,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,3.12,21.09,Oujda,60000,34.674623534415325,-1.9311722493051016
3377935,5.97,0015-05-21 10:14:31,0015-05-21 12:19:06,10,12,2.076388889,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,2.34,13.97,Oujda,60000,34.71314075470692,-1.918329051177624
4005818,5.56,0015-05-26 10:26:22,0015-05-26 12:21:07,10,12,1.9125,Mardi,ios,19.3541244,46009656,228137,503205,Parking public,3.03,16.85,Oujda,60000,34.67225780553195,-1.920582462977345
8810408,5.79,0015-05-27 10:31:16,0015-05-27 12:30:10,10,12,1.981666667,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,3.27,18.93,Oujda,60000,34.68247940876434,-1.9154915742935334
9187641,5.65,0015-05-28 10:21:23,0015-05-28 12:18:07,10,12,1.945555556,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,1.53,8.64,Oujda,60000,34.709063815029076,-1.8944932104442764
5734347,5.66,0015-05-29 10:23:01,0015-05-29 12:24:07,10,12,2.018333333,Vendredi,ios,19.3541244,46009656,228137,503205,Parking public,1.91,10.81,Oujda,60000,34.70721601400751,-1.9123496180701955
8925249,3.25,0015-05-29 15:45:31,0015-05-29 19:19:15,15,19,3.562222222,Vendredi,ios,19.3541244,46009656,693651,503205,Parking public,1.7,5.52,Oujda,60000,34.66786608507078,-1.8937591329840422
8153509,6.89,0015-06-01 10:28:23,0015-06-01 12:56:04,10,12,2.461388889,Lundi,ios,19.3541244,46009656,228137,503205,Parking public,1.57,10.82,Oujda,60000,34.70485859858775,-1.906810665811608
3315451,5.89,0015-06-02 10:19:59,0015-06-02 12:24:05,10,12,2.068333333,Mardi,ios,19.3541244,46009656,653450,503205,Parking public,2.7,15.9,Marrakech,40000,31.626991213204274,-7.990575833920547
2726351,5.54,0015-06-15 10:29:25,0015-06-15 13:04:05,10,13,2.577777778,Lundi,ios,19.3541244,46009656,228137,503205,Parking public,2.91,16.12,Oujda,60000,34.68567813232512,-1.8928012753789916
3120395,5.37,0015-06-16 10:33:07,0015-06-16 12:25:07,10,12,1.866666667,Mardi,ios,19.3541244,46009656,653450,503205,Parking public,1.6,8.59,Marrakech,40000,31.607508798344956,-7.9968026197668145
8296672,5.81,0015-06-17 10:23:14,0015-06-17 12:32:06,10,12,2.147777778,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,2.98,17.31,Oujda,60000,34.66153609082543,-1.9279370212120122
1106276,2.86,0015-06-17 16:46:44,0015-06-17 19:57:07,16,19,3.173055556,Mercredi,ios,19.3541244,46009656,349635,503205,Parking public,2.3,6.58,Fès,30000,34.04677635841843,-5.00002982455671
9415190,5.57,0015-06-18 10:29:59,0015-06-18 12:37:06,10,12,2.118611111,Jeudi,ios,19.3541244,46009656,653450,503205,Parking public,1.97,10.97,Marrakech,40000,31.62928766914132,-7.995449045242275
9938426,5.52,0015-06-19 10:28:11,0015-06-19 12:25:07,10,12,1.948888889,Vendredi,ios,19.3541244,46009656,228137,503205,Parking public,1.93,10.65,Oujda,60000,34.68291104215691,-1.940854777902927
1210211,2.02,0015-06-19 17:24:30,0015-06-19 18:08:06,17,18,0.726666667,Vendredi,ios,19.3541244,46009656,653450,503205,Parking public,3.23,6.52,Marrakech,40000,31.643270493719143,-7.972202148362071
8375433,5.33,0015-06-22 10:36:37,0015-06-22 12:26:07,10,12,1.825,Lundi,ios,19.3541244,46009656,228137,503205,Parking public,1.61,8.58,Oujda,60000,34.70263077393947,-1.9107343707116562
7380219,5.58,0015-06-23 10:28:55,0015-06-23 12:24:06,10,12,1.919722222,Mardi,ios,19.3541244,46009656,653450,503205,Parking public,2.51,14.01,Marrakech,40000,31.60903449006016,-7.98436893113041
6644844,5.52,0015-06-24 10:44:35,0015-06-24 13:04:06,10,13,2.325277778,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,2.08,11.48,Oujda,60000,34.69331350896866,-1.883381889122901
3057204,5.7,0015-06-25 10:25:10,0015-06-25 12:27:05,10,12,2.031944444,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,3.13,17.84,Oujda,60000,34.66482124493666,-1.907128048962225
8360148,5.64,0015-06-26 10:29:36,0015-06-26 12:31:06,10,12,2.025,Vendredi,ios,19.3541244,46009656,653450,503205,Parking public,2.96,16.69,Marrakech,40000,31.644582505161743,-7.959294105332637
3314457,5.89,0015-07-07 11:00:35,0015-07-07 13:29:06,11,13,2.475277778,Mardi,ios,19.3541244,46009656,653450,503205,Parking public,2.14,12.6,Marrakech,40000,31.63891730937603,-8.00273298582769
9576382,5.89,0015-07-08 10:36:53,0015-07-08 12:43:05,10,12,2.103333333,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,2.7,15.9,Oujda,60000,34.71409687726501,-1.9072476122122344
2381628,6.99,0015-07-09 10:35:41,0015-07-09 13:17:06,10,13,2.690277778,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,2.85,19.92,Oujda,60000,34.660837480981385,-1.8893212223961457
2449256,5.57,0015-07-10 10:33:15,0015-07-10 12:54:06,10,12,2.3475,Vendredi,ios,19.3541244,46009656,228137,503205,Parking public,2.14,11.92,Oujda,60000,34.66012328326908,-1.906413654563206
9403981,5.74,0015-07-13 10:33:17,0015-07-13 12:36:05,10,12,2.046666667,Lundi,ios,19.3541244,46009656,228137,503205,Parking public,2.1,12.05,Oujda,60000,34.673631224481596,-1.8983191493123799
4373268,5.76,0015-07-14 10:21:25,0015-07-14 12:25:11,10,12,2.062777778,Mardi,ios,19.3541244,46009656,653450,503205,Parking public,1.79,10.31,Marrakech,40000,31.615202341024155,-7.988777385931267
5524238,5.44,0015-07-15 10:22:50,0015-07-15 12:18:05,10,12,1.920833333,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,2.82,15.34,Oujda,60000,34.671518727944324,-1.935853028977776
9631559,5.66,0015-07-16 10:27:16,0015-07-16 12:25:07,10,12,1.964166667,Jeudi,ios,19.3541244,46009656,653450,503205,Parking public,1.94,10.98,Marrakech,40000,31.65387527483126,-7.983625982292375
8183438,6.29,0015-07-17 10:19:20,0015-07-17 12:33:06,10,12,2.229444444,Vendredi,ios,19.3541244,46009656,228137,503205,Parking public,2.1,13.21,Oujda,60000,34.67167277199097,-1.9177312365496686
4432753,5.78,0015-07-20 10:33:51,0015-07-20 12:34:05,10,12,2.003888889,Lundi,ios,19.3541244,46009656,228137,503205,Parking public,1.62,9.36,Oujda,60000,34.67301698356772,-1.8893763890572632
6810203,5.35,0015-07-21 10:30:06,0015-07-21 12:24:06,10,12,1.9,Mardi,ios,19.3541244,46009656,228137,503205,Parking public,3.4,18.19,Oujda,60000,34.70226389574508,-1.9267602818588516
6238247,5.54,0015-07-22 10:31:02,0015-07-22 12:50:09,10,12,2.318611111,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,3.26,18.06,Oujda,60000,34.683684390547036,-1.8833959463478935
7702994,5.7,0015-07-23 10:36:11,0015-07-23 12:36:08,10,12,1.999166667,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,3.32,18.92,Oujda,60000,34.703302633417316,-1.8839117128117302
9503051,6.12,0015-07-24 10:33:57,0015-07-24 13:08:07,10,13,2.569444444,Vendredi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.75,16.83,Marrakech,40000,31.603421969453862,-7.996242101415714
7923425,6.89,0015-07-25 10:36:54,0015-07-25 13:05:07,10,13,2.470277778,Samedi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.35,16.19,Marrakech,40000,31.6287542716204,-7.99021688267136
7616991,6.59,0015-07-27 10:26:57,0015-07-27 12:47:06,10,12,2.335833333,Lundi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.49,16.41,Marrakech,40000,31.601516816010996,-7.957366655547567
5841587,6.5,0015-07-28 10:26:10,0015-07-28 13:22:07,10,13,2.9325,Mardi,ios,21.3568966,46009656,955429,493904,Université / Campus,3.44,22.36,Marrakech,40000,31.60325919220732,-7.953102666746233
5577820,6.41,0015-07-29 10:26:29,0015-07-29 12:47:06,10,12,2.343611111,Mercredi,ios,21.3568966,46009656,955429,493904,Université / Campus,3.38,21.67,Marrakech,40000,31.653886247200663,-7.984493653829837
4107538,6.74,0015-07-30 12:31:37,0015-07-30 15:03:06,12,15,2.524722222,Jeudi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.84,19.14,Marrakech,40000,31.607854722267057,-7.991840177261546
4787034,8.26,0015-07-31 16:26:39,0015-07-31 19:40:08,16,19,3.224722222,Vendredi,ios,21.3568966,46009656,369001,493904,Université / Campus,3.07,25.36,Rabat,10000,34.02284524093651,-6.840034359204907
7429437,6.87,0015-08-01 10:37:52,0015-08-01 13:04:08,10,13,2.437777778,Samedi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.14,14.7,Marrakech,40000,31.624165736156044,-7.969833847618055
2175159,6.81,0015-08-03 10:45:25,0015-08-03 13:57:06,10,13,3.194722222,Lundi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.33,15.87,Marrakech,40000,31.62034059957553,-7.9946915290775005
7050150,6.5,0015-08-04 12:57:09,0015-08-04 16:23:07,12,16,3.432777778,Mardi,ios,21.3568966,46009656,955429,493904,Université / Campus,1.8,11.7,Marrakech,40000,31.653490000741236,-7.966911609522855
6693529,5.49,0015-08-05 10:44:47,0015-08-05 12:38:06,10,12,1.888611111,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,2.25,12.35,Oujda,60000,34.65800940380653,-1.9383005585731214
7185729,6.58,0015-08-06 13:23:05,0015-08-06 16:38:13,13,16,3.252222222,Jeudi,ios,21.3568966,46009656,955429,493904,Université / Campus,3.01,19.81,Marrakech,40000,31.639327381170535,-8.008142330434135
3198710,6.58,0015-08-07 12:17:58,0015-08-07 14:39:06,12,14,2.352222222,Vendredi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.45,16.12,Marrakech,40000,31.65730366605281,-7.9879227376912665
5639499,6.82,0015-08-08 10:43:19,0015-08-08 13:13:06,10,13,2.496388889,Samedi,ios,21.3568966,46009656,955429,493904,Université / Campus,3.2,21.82,Marrakech,40000,31.633110091007712,-7.9898916084763565
2117573,6.7,0015-08-10 10:32:08,0015-08-10 13:00:09,10,13,2.466944444,Lundi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.1,14.07,Marrakech,40000,31.655709347721984,-7.992162007077971
2645305,6.5,0015-08-11 10:36:21,0015-08-11 12:53:07,10,12,2.279444444,Mardi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.92,18.98,Marrakech,40000,31.60263547275716,-7.981638814239865
7414611,6.61,0015-08-12 11:39:53,0015-08-12 15:11:07,11,15,3.520555556,Mercredi,ios,21.3568966,46009656,955429,493904,Université / Campus,3.11,20.56,Marrakech,40000,31.62462759914445,-7.991855985061306
7065454,6.72,0015-08-13 10:26:39,0015-08-13 13:10:07,10,13,2.724444444,Jeudi,ios,21.3568966,46009656,955429,493904,Université / Campus,3.33,22.38,Marrakech,40000,31.615109467457724,-7.999564524891914
7050332,6.76,0015-08-14 10:30:35,0015-08-14 12:48:07,10,12,2.292222222,Vendredi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.62,17.71,Marrakech,40000,31.643349257898844,-7.992531827054684
8405196,6.74,0015-08-15 10:37:18,0015-08-15 13:25:07,10,13,2.796944444,Samedi,ios,21.3568966,46009656,955429,493904,Université / Campus,3.44,23.19,Marrakech,40000,31.658377825429834,-7.952605743631386
8964166,6.7,0015-08-17 11:56:20,0015-08-17 14:20:15,11,14,2.398611111,Lundi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.61,17.49,Marrakech,40000,31.614891803746655,-7.986433194980309
4881309,6.61,0015-08-18 10:38:57,0015-08-18 13:07:09,10,13,2.47,Mardi,ios,21.3568966,46009656,955429,493904,Université / Campus,1.77,11.7,Marrakech,40000,31.638750476088443,-7.984417233388499
2327626,6.77,0015-08-19 11:30:57,0015-08-19 14:43:08,11,14,3.203055556,Mercredi,ios,21.3568966,46009656,955429,493904,Université / Campus,1.99,13.47,Marrakech,40000,31.611385857965583,-7.976507300602932
3479076,1.21,0015-08-19 15:40:36,0015-08-19 16:56:06,15,16,1.258333333,Mercredi,ios,19.3541244,46009656,228137,503205,Parking public,1.91,2.31,Oujda,60000,34.690619815274296,-1.8823995538951463
3557592,5.5,0015-08-31 10:49:35,0015-08-31 12:44:07,10,12,1.908888889,Lundi,ios,19.3541244,46009656,228137,503205,Parking public,2.79,15.34,Oujda,60000,34.684535949201305,-1.9269039234138543
5276038,2.82,0015-08-31 15:57:41,0015-08-31 17:00:17,15,17,1.043333333,Lundi,ios,19.3541244,46009656,693651,503205,Parking public,3.34,9.42,Oujda,60000,34.71502031977789,-1.900523073368054
5932444,5.42,0015-09-01 10:36:02,0015-09-01 13:17:06,10,13,2.684444444,Mardi,ios,19.3541244,46009656,228137,503205,Parking public,3.19,17.29,Oujda,60000,34.69321163636179,-1.8984409183874966
3506404,7.25,0015-09-02 16:15:53,0015-09-02 18:46:09,16,18,2.504444444,Mercredi,ios,21.3568966,46009656,955429,493904,Université / Campus,1.68,12.18,Marrakech,40000,31.62047038232521,-7.974660534992416
7713598,6.34,0015-09-03 10:52:58,0015-09-03 13:14:07,10,13,2.3525,Jeudi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.95,18.7,Marrakech,40000,31.606345747093275,-8.0057852996218
5608415,6.86,0015-09-04 11:05:00,0015-09-04 13:34:09,11,13,2.485833333,Vendredi,ios,21.3568966,46009656,955429,493904,Université / Campus,1.88,12.9,Marrakech,40000,31.608574809724097,-7.970487663450345
3811182,6.5,0015-09-08 10:22:28,0015-09-08 12:49:07,10,12,2.444166667,Mardi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.04,13.26,Marrakech,40000,31.613019015797075,-8.007254317337829
5809932,6.83,0015-09-09 12:06:53,0015-09-09 14:47:09,12,14,2.671111111,Mercredi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.85,19.47,Marrakech,40000,31.614557999680418,-7.975331441027006
5020363,6.78,0015-09-10 10:30:19,0015-09-10 12:56:07,10,12,2.43,Jeudi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.71,18.37,Marrakech,40000,31.65053696347047,-7.966725129366695
8579842,6.99,0015-09-11 10:57:23,0015-09-11 14:12:07,10,14,3.245555556,Vendredi,ios,21.3568966,46009656,955429,493904,Université / Campus,3.25,22.72,Marrakech,40000,31.63317336729695,-7.998441806562803
6521253,6.58,0015-09-14 10:28:14,0015-09-14 13:13:09,10,13,2.748611111,Lundi,ios,21.3568966,46009656,955429,493904,Université / Campus,1.88,12.37,Marrakech,40000,31.63090345468246,-7.960602679547433
3797343,6.51,0015-09-15 11:56:51,0015-09-15 15:15:07,11,15,3.304444444,Mardi,ios,21.3568966,46009656,369001,493904,Université / Campus,3.02,19.66,Rabat,10000,33.99778613231215,-6.869778771668019
5218073,6.52,0015-09-16 10:37:22,0015-09-16 13:07:08,10,13,2.496111111,Mercredi,ios,21.3568966,46009656,955429,493904,Université / Campus,2.95,19.23,Marrakech,40000,31.651108381600967,-7.960471228180501
2630091,6.88,0015-09-22 16:07:07,0015-09-22 19:16:06,16,19,3.149722222,Mardi,ios,19.3541244,46009656,349635,503205,Parking public,2.62,18.03,Fès,30000,34.046468858192505,-5.002680256961434
2791036,5.9,0015-09-23 10:20:58,0015-09-23 12:31:07,10,12,2.169166667,Mercredi,ios,19.3541244,46009656,653450,503205,Parking public,2.46,14.51,Marrakech,40000,31.603560101714,-7.998044723604101
7617660,5.58,0015-09-24 10:15:10,0015-09-24 12:14:09,10,12,1.983055556,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,3.24,18.08,Oujda,60000,34.69917010583379,-1.933373311300362
5176807,5.76,0015-09-25 10:24:35,0015-09-25 12:24:07,10,12,1.992222222,Vendredi,ios,19.3541244,46009656,228137,503205,Parking public,2.17,12.5,Oujda,60000,34.68931229304056,-1.8842015699450576
5162509,6.63,0015-09-28 10:27:55,0015-09-28 12:46:06,10,12,2.303055556,Lundi,ios,19.3541244,46009656,228137,503205,Parking public,3.41,22.61,Oujda,60000,34.66160352074481,-1.9370400647451307
1856155,5.83,0015-09-29 10:23:23,0015-09-29 12:30:10,10,12,2.113055556,Mardi,ios,19.3541244,46009656,228137,503205,Parking public,1.53,8.92,Oujda,60000,34.68419803849172,-1.9294543948038445
1873694,5.54,0015-09-30 10:23:13,0015-09-30 13:30:09,10,13,3.115555556,Mercredi,ios,19.3541244,46009656,653450,503205,Parking public,3.37,18.67,Marrakech,40000,31.628581777227804,-7.990230659154017
1529663,5.83,0015-10-01 10:23:19,0015-10-01 12:28:08,10,12,2.080277778,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,3.42,19.94,Oujda,60000,34.666646472409795,-1.9041859090623328
1625114,3.02,0015-10-01 15:54:15,0015-10-01 19:32:07,15,19,3.631111111,Jeudi,ios,19.3541244,46009656,228137,503205,Parking public,1.73,5.22,Oujda,60000,34.71344188882002,-1.908711934883434
7718868,5.93,0015-10-02 10:36:52,0015-10-02 12:41:07,10,12,2.070833333,Vendredi,ios,19.3541244,46009656,228137,503205,Parking public,3.5,20.76,Oujda,60000,34.707698522288844,-1.933861390455261
5250930,6.9,0015-04-20 20:30:52,0015-04-20 22:57:09,20,22,2.438055556,Lundi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.46,16.97,Agadir,80000,30.437941340239746,-9.610716320975708
7610637,6.6,0015-04-21 21:48:51,0015-04-21 23:52:06,21,23,2.054166667,Mardi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,1.99,13.13,Agadir,80000,30.425537733660036,-9.613774893734838
5486328,6.94,0015-04-22 16:48:17,0015-04-22 19:31:05,16,19,2.713333333,Mercredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.71,18.81,Agadir,80000,30.42250593249507,-9.61528742873058
9611784,6.84,0015-04-23 18:47:02,0015-04-23 22:27:06,18,22,3.667777778,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,1.91,13.06,Agadir,80000,30.43685840802906,-9.603431339811202
9407899,6.94,0015-04-27 17:25:10,0015-04-27 20:35:06,17,20,3.165555556,Lundi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,3.33,23.11,Agadir,80000,30.430525912164416,-9.585858112844502
1294546,7.03,0015-05-01 19:45:59,0015-05-01 22:38:06,19,22,2.868611111,Vendredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.6,18.28,Agadir,80000,30.401536386352916,-9.615052824066966
1344718,6.96,0015-05-05 15:10:43,0015-05-05 17:43:06,15,17,2.539722222,Mardi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,3.05,21.23,Agadir,80000,30.42855015892622,-9.606099267217822
1705501,7.06,0015-05-06 18:30:52,0015-05-06 21:20:10,18,21,2.821666667,Mercredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.26,15.96,Agadir,80000,30.44618421703397,-9.604644954389531
1741851,7.01,0015-05-07 15:26:40,0015-05-07 18:44:07,15,18,3.290833333,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.57,18.02,Agadir,80000,30.42535439265582,-9.569512608233875
8002854,6.86,0015-05-08 16:01:33,0015-05-08 18:48:07,16,18,2.776111111,Vendredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.22,15.23,Agadir,80000,30.40091739465326,-9.570820018587256
1129199,6.66,0015-05-12 16:41:58,0015-05-12 19:20:08,16,19,2.636111111,Mardi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.02,13.45,Agadir,80000,30.444976691963042,-9.580091745034876
4977688,6.95,0015-05-14 14:04:03,0015-05-14 16:37:06,14,16,2.550833333,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.53,17.58,Agadir,80000,30.40988182692816,-9.61360046475085
8519067,2.83,0015-05-14 19:39:34,0015-05-14 22:07:05,19,22,2.458611111,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.49,7.05,Agadir,80000,30.413317250093282,-9.6240177611545
2680911,6.8,0015-05-15 13:14:58,0015-05-15 16:10:08,13,16,2.919444444,Vendredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,1.7,11.56,Agadir,80000,30.407682381205937,-9.609085751736764
4380207,6.92,0015-05-20 16:51:32,0015-05-20 20:49:06,16,20,3.959444444,Mercredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,3.46,23.94,Agadir,80000,30.41761290389229,-9.61209232703397
9513127,6.95,0015-05-21 12:23:58,0015-05-21 15:37:06,12,15,3.218888889,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.44,16.96,Agadir,80000,30.44320509034132,-9.597744451991217
4175200,6.9,0015-05-28 16:54:10,0015-05-28 19:50:13,16,19,2.934166667,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,3.18,21.94,Agadir,80000,30.428963151570237,-9.581436325395932
3603949,6.9,0015-06-01 16:21:57,0015-06-01 19:42:04,16,19,3.335277778,Lundi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,3.33,22.98,Agadir,80000,30.410092876449045,-9.57660062366727
5635480,6.92,0015-06-04 20:27:15,0015-06-04 22:44:05,20,22,2.280555556,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.24,15.5,Agadir,80000,30.450469804689124,-9.57740815487537
3770817,7.02,0015-06-08 13:30:13,0015-06-08 17:08:07,13,17,3.631666667,Lundi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.33,16.36,Agadir,80000,30.450574911297092,-9.606519466326617
6750272,0.0,0015-06-09 19:35:42,0015-06-09 23:11:06,19,23,3.59,Mardi,ios,,92283246,474204,481066,Bureau / Entreprise,2.63,0.0,Agadir,80000,30.450034705502762,-9.586865939392359
2435176,7.06,0015-06-10 14:53:08,0015-06-10 17:48:06,14,17,2.916111111,Mercredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,1.94,13.7,Agadir,80000,30.412127772682894,-9.609329948148547
6925226,6.2,0015-06-12 14:51:18,0015-06-12 19:04:05,14,19,4.213055556,Vendredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,1.79,11.1,Agadir,80000,30.42487436065086,-9.62444566740589
2130277,6.25,0015-06-17 17:29:15,0015-06-17 19:29:05,17,19,1.997222222,Mercredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.02,12.62,Agadir,80000,30.456899379368455,-9.586006084063824
1798225,7.01,0015-06-22 16:18:21,0015-06-22 20:14:07,16,20,3.929444444,Lundi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,3.37,23.62,Agadir,80000,30.4441207485786,-9.627510346845813
9289866,6.83,0015-06-24 18:24:34,0015-06-24 22:11:05,18,22,3.775277778,Mercredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.66,18.17,Agadir,80000,30.399430045273537,-9.60354904475249
1021429,6.85,0015-06-25 16:18:38,0015-06-25 19:20:11,16,19,3.025833333,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.34,16.03,Agadir,80000,30.40171227547563,-9.608337243841875
8567087,6.92,0015-06-29 19:48:05,0015-06-30 00:07:05,19,0,4.316666667,Lundi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,1.8,12.46,Agadir,80000,30.42563588260874,-9.58649734768887
5805478,6.97,0015-06-30 20:48:17,0015-07-01 00:47:05,20,0,3.98,Mardi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.16,15.06,Agadir,80000,30.452353212351696,-9.582125271634379
2967948,6.87,0015-07-01 19:43:11,0015-07-01 23:36:05,19,23,3.881666667,Mercredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.26,15.53,Agadir,80000,30.430122107877164,-9.609854321841723
2463934,6.91,0015-07-02 18:41:03,0015-07-02 21:49:05,18,21,3.133888889,Jeudi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,3.17,21.9,Agadir,80000,30.42766875048206,-9.57940237913331
8379594,7.17,0015-07-06 15:07:34,0015-07-06 21:38:05,15,21,6.508611111,Lundi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.5,17.92,Agadir,80000,30.4041284219974,-9.610464994369705
4674390,6.99,0015-07-08 18:06:41,0015-07-08 20:31:06,18,20,2.406944444,Mercredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.81,19.64,Agadir,80000,30.43720680628346,-9.601320418400807
5802365,6.6,0015-07-10 17:38:08,0015-07-10 20:34:05,17,20,2.9325,Vendredi,ios,31.5938402,92283246,474204,481066,Bureau / Entreprise,2.87,18.94,Agadir,80000,30.447126189636016,-9.584478888379152
