borne_id,heure,jour_semaine,est_weekend,est_heure_pointe,mois,energie_kwh,occupee
26,12,0,0,0,1,0.0,0
11,21,5,1,0,5,0.0,0
54,4,1,0,0,3,0.0,0
2,14,3,0,0,5,0.0,0
14,8,4,0,1,9,0.0,0
71,5,2,0,0,2,0.0,0
19,6,4,0,0,5,0.0,0
97,18,6,1,1,12,0.0,0
11,10,3,0,0,10,0.0,0
98,9,3,0,1,5,0.0,0
54,0,4,0,0,12,0.0,0
76,5,6,1,0,5,0.0,0
99,18,0,0,1,4,0.0,0
82,20,2,0,1,6,0.0,0
2,20,2,0,1,9,0.0,0
71,6,3,0,0,3,0.0,0
29,7,0,0,1,3,0.0,0
35,4,2,0,0,3,0.0,0
28,7,3,0,1,1,0.0,0
68,3,4,0,0,11,0.0,0
86,10,6,1,0,9,0.0,0
90,18,2,0,1,5,0.0,0
102,14,4,0,0,2,0.0,0
43,9,4,0,1,2,0.0,0
76,0,6,1,0,9,0.0,0
22,1,3,0,0,10,0.0,0
47,3,4,0,0,4,0.0,0
53,6,1,0,0,12,0.0,0
62,6,2,0,0,9,0.0,0
82,7,1,0,1,3,0.0,0
94,22,6,1,0,9,0.0,0
31,3,3,0,0,1,0.0,0
78,13,4,0,0,10,0.0,0
42,4,6,1,0,11,0.0,0
66,12,5,1,0,3,0.0,0
13,22,3,0,0,3,0.0,0
85,1,3,0,0,5,0.0,0
16,3,5,1,0,1,0.0,0
33,16,6,1,0,3,0.0,0
76,6,6,1,0,5,0.0,0
4,10,0,0,0,9,0.0,0
81,1,0,0,0,4,0.0,0
87,9,2,0,1,11,0.0,0
84,0,0,0,0,6,0.0,0
47,9,4,0,1,9,0.0,0
61,11,0,0,0,9,0.0,0
57,19,3,0,1,4,0.0,0
85,4,0,0,0,9,0.0,0
8,23,3,0,0,5,0.0,0
29,14,1,0,0,5,0.0,0
12,18,3,0,1,7,0.0,0
86,18,5,1,1,9,0.0,0
77,21,2,0,0,7,0.0,0
4,1,6,1,0,8,0.0,0
16,21,4,0,0,6,0.0,0
16,14,4,0,0,3,0.0,0
68,17,0,0,1,7,0.0,0
81,0,2,0,0,12,0.0,0
90,18,2,0,1,7,0.0,0
50,21,0,0,0,6,0.0,0
45,15,6,1,0,8,0.0,0
12,5,6,1,0,6,0.0,0
60,20,0,0,1,2,0.0,0
1,2,4,0,0,10,0.0,0
59,16,2,0,0,4,0.0,0
46,11,2,0,0,3,0.0,0
68,16,5,1,0,4,0.0,0
46,0,2,0,0,5,0.0,0
17,8,5,1,1,9,0.0,0
11,6,4,0,0,2,0.0,0
101,5,4,0,0,9,0.0,0
102,17,6,1,1,11,0.0,0
20,18,5,1,1,11,0.0,0
73,20,0,0,1,4,0.0,0
77,15,1,0,0,7,0.0,0
79,0,2,0,0,4,0.0,0
36,6,5,1,0,11,0.0,0
97,9,0,0,1,10,0.0,0
30,18,3,0,1,9,0.0,0
100,3,2,0,0,10,0.0,0
14,9,0,0,1,12,0.0,0
93,18,2,0,1,11,0.0,0
37,1,0,0,0,10,0.0,0
32,3,5,1,0,2,0.0,0
7,11,4,0,0,11,0.0,0
4,3,4,0,0,12,0.0,0
3,3,5,1,0,6,0.0,0
68,6,5,1,0,3,0.0,0
5,8,3,0,1,6,0.0,0
88,5,1,0,0,12,0.0,0
21,8,0,0,1,12,0.0,0
81,14,4,0,0,6,0.0,0
19,10,1,0,0,10,0.0,0
85,4,6,1,0,6,0.0,0
4,4,2,0,0,9,0.0,0
79,14,6,1,0,6,0.0,0
86,18,4,0,1,1,0.0,0
75,3,1,0,0,7,0.0,0
38,4,1,0,0,9,0.0,0
62,10,6,1,0,2,0.0,0
8,4,5,1,0,3,0.0,0
56,4,1,0,0,9,0.0,0
15,3,2,0,0,11,0.0,0
9,5,5,1,0,12,0.0,0
1,4,3,0,0,10,0.0,0
81,13,0,0,0,1,0.0,0
15,13,5,1,0,11,0.0,0
26,13,3,0,0,2,0.0,0
39,2,3,0,0,12,0.0,0
54,17,6,1,1,11,0.0,0
76,21,4,0,0,10,0.0,0
62,17,6,1,1,11,0.0,0
96,12,0,0,0,8,0.0,0
78,9,2,0,1,8,0.0,0
8,10,3,0,0,11,0.0,0
46,16,4,0,0,2,0.0,0
97,8,0,0,1,3,0.0,0
67,0,2,0,0,12,0.0,0
74,7,6,1,1,12,0.0,0
37,10,4,0,0,5,0.0,0
95,19,2,0,1,10,0.0,0
58,15,4,0,0,7,0.0,0
94,18,0,0,1,9,0.0,0
88,4,3,0,0,8,0.0,0
5,10,6,1,0,3,0.0,0
74,0,5,1,0,3,0.0,0
83,1,0,0,0,10,0.0,0
40,23,2,0,0,3,0.0,0
27,12,1,0,0,10,0.0,0
101,5,2,0,0,8,0.0,0
42,5,2,0,0,3,0.0,0
30,18,1,0,1,6,0.0,0
95,12,6,1,0,9,0.0,0
93,7,6,1,1,9,0.0,0
29,11,6,1,0,10,0.0,0
94,6,6,1,0,12,0.0,0
52,10,2,0,0,6,7.13,1
25,20,4,0,1,3,0.0,0
63,4,2,0,0,4,0.0,0
66,11,6,1,0,7,0.0,0
62,11,1,0,0,11,0.0,0
6,3,5,1,0,8,0.0,0
67,12,5,1,0,1,0.0,0
79,11,1,0,0,3,0.0,0
81,15,3,0,0,8,0.0,0
38,2,4,0,0,1,0.0,0
65,13,0,0,0,7,0.0,0
22,9,6,1,1,7,0.0,0
6,19,6,1,1,1,0.0,0
46,9,2,0,1,11,0.0,0
89,8,4,0,1,3,0.0,0
19,7,1,0,1,1,0.0,0
93,23,3,0,0,10,0.0,0
53,8,4,0,1,3,0.0,0
18,18,6,1,1,3,0.0,0
17,5,1,0,0,6,0.0,0
10,21,6,1,0,5,0.0,0
31,3,6,1,0,3,0.0,0
63,5,0,0,0,4,0.0,0
38,0,3,0,0,12,0.0,0
51,15,6,1,0,8,0.0,0
17,20,0,0,1,5,0.0,0
85,8,3,0,1,9,0.0,0
101,17,2,0,1,12,0.0,0
50,20,6,1,1,1,0.0,0
5,13,3,0,0,5,0.0,0
34,18,0,0,1,8,0.0,0
28,11,3,0,0,3,0.0,0
35,11,2,0,0,10,0.0,0
59,10,4,0,0,4,0.0,0
62,16,4,0,0,9,0.0,0
88,23,3,0,0,4,0.0,0
76,6,1,0,0,10,0.0,0
40,1,3,0,0,3,0.0,0
38,2,1,0,0,12,0.0,0
95,23,0,0,0,5,0.0,0
92,11,0,0,0,3,0.0,0
46,12,3,0,0,3,0.0,0
31,5,5,1,0,7,0.0,0
18,7,3,0,1,5,0.0,0
30,15,6,1,0,11,0.0,0
33,3,6,1,0,3,0.0,0
36,16,6,1,0,11,0.0,0
9,4,4,0,0,1,0.0,0
10,2,3,0,0,5,0.0,0
67,10,1,0,0,7,0.0,0
89,2,2,0,0,6,0.0,0
42,0,0,0,0,3,0.0,0
40,12,6,1,0,1,0.0,0
27,17,1,0,1,5,0.0,0
43,0,1,0,0,11,0.0,0
3,12,2,0,0,4,0.0,0
49,17,0,0,1,7,0.0,0
95,14,5,1,0,12,0.0,0
59,3,4,0,0,5,0.0,0
10,5,4,0,0,9,0.0,0
50,18,6,1,1,5,0.0,0
46,11,2,0,0,9,6.91,1
8,21,5,1,0,7,0.0,0
44,13,2,0,0,5,4.84,1
21,7,5,1,1,8,0.0,0
74,16,6,1,0,8,0.0,0
12,4,1,0,0,5,0.0,0
60,2,6,1,0,5,0.0,0
88,1,2,0,0,6,0.0,0
61,16,4,0,0,1,0.0,0
13,17,0,0,1,8,7.47,1
54,17,4,0,1,11,0.0,0
100,19,0,0,1,5,0.0,0
2,7,3,0,1,11,0.0,0
9,13,1,0,0,6,0.0,0
3,8,4,0,1,3,0.0,0
67,18,1,0,1,7,0.0,0
8,11,4,0,0,4,0.0,0
62,6,3,0,0,2,0.0,0
9,17,0,0,1,1,0.0,0
58,14,6,1,0,6,0.0,0
91,14,3,0,0,7,0.0,0
28,2,2,0,0,1,0.0,0
73,18,6,1,1,2,0.0,0
3,9,2,0,1,12,0.0,0
77,18,4,0,1,6,0.0,0
30,21,3,0,0,11,0.0,0
11,20,1,0,1,6,0.0,0
43,10,6,1,0,3,0.0,0
3,21,1,0,0,7,0.0,0
87,19,1,0,1,10,0.0,0
71,15,2,0,0,1,0.0,0
101,7,0,0,1,5,0.0,0
7,22,0,0,0,7,0.0,0
14,5,6,1,0,1,0.0,0
2,10,5,1,0,5,0.0,0
43,19,4,0,1,6,0.0,0
46,5,5,1,0,10,0.0,0
24,23,3,0,0,11,0.0,0
69,17,2,0,1,7,0.0,0
56,9,2,0,1,1,0.0,0
8,21,4,0,0,12,0.0,0
31,1,4,0,0,6,0.0,0
90,16,2,0,0,8,0.0,0
25,17,2,0,1,9,4.48,1
60,13,0,0,0,3,0.0,0
54,2,4,0,0,3,0.0,0
75,5,0,0,0,6,0.0,0
89,23,4,0,0,4,0.0,0
40,15,2,0,0,9,0.0,0
97,17,0,0,1,8,0.0,0
28,23,3,0,0,3,0.0,0
42,22,1,0,0,8,0.0,0
23,19,3,0,1,12,0.0,0
98,19,6,1,1,10,0.0,0
30,12,0,0,0,8,0.0,0
24,19,3,0,1,7,0.0,0
84,22,5,1,0,8,0.0,0
13,19,6,1,1,2,0.0,0
20,3,2,0,0,7,0.0,0
37,6,6,1,0,8,0.0,0
41,13,6,1,0,8,0.0,0
81,14,0,0,0,7,0.0,0
52,20,0,0,1,12,0.0,0
89,9,5,1,1,5,0.0,0
26,2,1,0,0,10,0.0,0
85,15,0,0,0,7,0.0,0
60,10,3,0,0,6,0.0,0
71,8,2,0,1,1,0.0,0
86,19,1,0,1,2,0.0,0
50,15,4,0,0,4,0.0,0
32,14,1,0,0,1,0.0,0
45,18,4,0,1,5,7.03,1
34,20,2,0,1,1,0.0,0
41,15,3,0,0,9,0.0,0
50,2,0,0,0,8,0.0,0
89,10,2,0,0,7,6.81,1
16,14,3,0,0,3,0.0,0
70,6,3,0,0,2,0.0,0
84,7,5,1,1,5,0.0,0
2,15,4,0,0,8,0.0,0
90,19,4,0,1,11,0.0,0
84,1,2,0,0,2,0.0,0
63,6,4,0,0,3,0.0,0
20,21,4,0,0,12,0.0,0
100,15,0,0,0,3,0.0,0
28,20,6,1,1,7,0.0,0
14,18,1,0,1,11,0.0,0
25,11,0,0,0,8,6.09,1
101,16,6,1,0,10,0.0,0
101,9,2,0,1,11,0.0,0
56,19,2,0,1,11,0.0,0
102,18,2,0,1,10,0.0,0
14,17,2,0,1,6,0.0,0
51,23,0,0,0,9,0.0,0
89,20,5,1,1,7,0.0,0
99,2,4,0,0,5,0.0,0
3,11,0,0,0,3,0.0,0
29,9,0,0,1,9,0.0,0
49,20,1,0,1,4,0.0,0
3,20,2,0,1,3,0.0,0
25,2,4,0,0,6,0.0,0
5,23,3,0,0,11,0.0,0
31,4,0,0,0,6,0.0,0
69,10,5,1,0,9,0.0,0
79,5,1,0,0,12,0.0,0
27,11,0,0,0,5,0.0,0
22,3,1,0,0,11,0.0,0
23,17,0,0,1,10,0.0,0
98,5,1,0,0,8,0.0,0
39,10,5,1,0,2,0.0,0
52,3,4,0,0,2,0.0,0
83,22,1,0,0,7,0.0,0
34,14,6,1,0,5,0.0,0
14,8,0,0,1,10,0.0,0
3,2,3,0,0,6,0.0,0
17,10,2,0,0,3,0.0,0
98,16,1,0,0,4,0.0,0
13,12,0,0,0,12,0.0,0
100,7,0,0,1,3,0.0,0
36,5,0,0,0,5,0.0,0
76,9,6,1,1,6,0.0,0
102,20,6,1,1,3,0.0,0
4,19,0,0,1,8,0.0,0
36,0,0,0,0,2,0.0,0
8,18,5,1,1,4,0.0,0
75,11,5,1,0,12,0.0,0
78,18,3,0,1,5,0.0,0
34,11,2,0,0,6,0.0,0
54,16,5,1,0,2,0.0,0
21,10,1,0,0,8,0.0,0
98,3,3,0,0,10,0.0,0
100,0,6,1,0,10,0.0,0
78,16,1,0,0,11,0.0,0
3,18,4,0,1,11,0.0,0
41,20,2,0,1,11,0.0,0
18,23,0,0,0,11,0.0,0
83,15,1,0,0,2,0.0,0
68,1,0,0,0,10,0.0,0
69,15,1,0,0,6,0.0,0
21,12,2,0,0,1,0.0,0
36,1,3,0,0,6,0.0,0
93,21,3,0,0,4,0.0,0
101,9,3,0,1,8,0.0,0
33,0,6,1,0,12,0.0,0
90,8,0,0,1,9,0.0,0
92,5,1,0,0,12,0.0,0
62,18,3,0,1,9,0.0,0
63,16,1,0,0,5,0.0,0
55,20,6,1,1,8,0.0,0
80,4,6,1,0,7,0.0,0
27,13,3,0,0,8,0.0,0
44,18,3,0,1,6,0.0,0
32,1,2,0,0,12,0.0,0
9,16,6,1,0,9,0.0,0
57,20,3,0,1,5,0.0,0
67,19,1,0,1,4,0.0,0
81,2,4,0,0,4,0.0,0
58,6,5,1,0,3,0.0,0
25,20,5,1,1,12,0.0,0
91,11,3,0,0,1,0.0,0
63,19,2,0,1,9,0.0,0
85,7,5,1,1,4,0.0,0
59,14,6,1,0,8,0.0,0
8,2,5,1,0,3,0.0,0
26,17,5,1,1,5,0.0,0
7,21,2,0,0,9,0.0,0
29,21,4,0,0,3,0.0,0
18,1,0,0,0,11,0.0,0
41,6,2,0,0,12,0.0,0
78,2,3,0,0,3,0.0,0
96,11,4,0,0,9,0.0,0
13,7,3,0,1,8,0.0,0
77,4,5,1,0,1,0.0,0
22,15,5,1,0,11,0.0,0
87,4,5,1,0,1,0.0,0
11,19,0,0,1,11,0.0,0
40,22,6,1,0,2,0.0,0
64,3,0,0,0,10,0.0,0
96,15,6,1,0,8,0.0,0
26,22,6,1,0,8,0.0,0
31,4,2,0,0,3,0.0,0
88,5,6,1,0,6,0.0,0
91,20,4,0,1,7,0.0,0
59,9,0,0,1,5,0.0,0
79,23,4,0,0,5,0.0,0
91,10,1,0,0,8,0.0,0
50,4,2,0,0,1,0.0,0
17,20,1,0,1,4,0.0,0
86,19,5,1,1,7,0.0,0
85,11,5,1,0,12,0.0,0
72,19,1,0,1,10,0.0,0
24,23,5,1,0,8,0.0,0
72,13,5,1,0,10,0.0,0
40,12,2,0,0,2,0.0,0
10,14,1,0,0,1,0.0,0
92,18,3,0,1,1,0.0,0
9,0,0,0,0,10,0.0,0
78,18,4,0,1,8,0.0,0
73,11,6,1,0,8,0.0,0
79,14,4,0,0,9,0.0,0
59,16,6,1,0,12,0.0,0
10,14,5,1,0,10,0.0,0
87,1,0,0,0,8,0.0,0
79,9,1,0,1,4,0.0,0
94,15,4,0,0,8,0.0,0
3,19,4,0,1,2,0.0,0
84,11,3,0,0,11,0.0,0
10,1,5,1,0,8,0.0,0
94,16,1,0,0,9,0.0,0
64,17,6,1,1,5,0.0,0
100,0,5,1,0,4,0.0,0
53,19,0,0,1,9,0.0,0
27,22,0,0,0,1,0.0,0
90,18,2,0,1,4,0.0,0
32,21,0,0,0,7,0.0,0
8,17,0,0,1,1,0.0,0
80,9,6,1,1,1,0.0,0
12,10,2,0,0,7,0.0,0
3,11,6,1,0,2,0.0,0
97,18,6,1,1,4,0.0,0
9,20,5,1,1,5,0.0,0
3,1,0,0,0,9,0.0,0
74,19,3,0,1,5,0.0,0
18,22,3,0,0,12,0.0,0
3,20,5,1,1,2,3.02,1
6,6,4,0,0,1,0.0,0
36,23,6,1,0,2,0.0,0
20,13,5,1,0,10,0.0,0
55,2,5,1,0,8,0.0,0
44,18,0,0,1,2,0.0,0
55,16,3,0,0,7,0.0,0
89,10,5,1,0,9,0.0,0
74,19,3,0,1,8,0.0,0
102,23,0,0,0,6,0.0,0
46,6,5,1,0,12,0.0,0
43,1,6,1,0,8,0.0,0
61,7,2,0,1,10,0.0,0
86,19,2,0,1,4,0.0,0
16,8,6,1,1,5,0.0,0
70,5,5,1,0,5,0.0,0
18,0,2,0,0,5,0.0,0
4,16,4,0,0,11,0.0,0
6,16,5,1,0,8,0.0,0
79,7,3,0,1,9,0.0,0
78,12,3,0,0,5,0.0,0
88,14,1,0,0,6,0.0,0
72,22,5,1,0,10,0.0,0
87,15,0,0,0,5,0.0,0
53,9,3,0,1,3,0.0,0
79,18,6,1,1,2,0.0,0
95,2,1,0,0,4,0.0,0
31,22,3,0,0,11,0.0,0
62,6,2,0,0,8,0.0,0
82,13,3,0,0,6,0.0,0
75,19,1,0,1,1,0.0,0
22,2,1,0,0,3,0.0,0
7,2,0,0,0,3,0.0,0
85,17,3,0,1,12,0.0,0
99,18,6,1,1,9,0.0,0
20,4,1,0,0,8,0.0,0
72,2,6,1,0,9,0.0,0
70,19,0,0,1,1,0.0,0
40,13,0,0,0,11,0.0,0
67,13,5,1,0,6,0.0,0
76,4,4,0,0,9,0.0,0
100,13,1,0,0,1,0.0,0
83,8,2,0,1,7,0.0,0
73,17,0,0,1,5,0.0,0
57,0,5,1,0,12,0.0,0
92,23,5,1,0,2,0.0,0
21,23,4,0,0,10,0.0,0
6,14,1,0,0,12,0.0,0
75,19,6,1,1,7,0.0,0
79,11,2,0,0,7,0.0,0
15,14,4,0,0,4,0.0,0
94,11,0,0,0,3,0.0,0
34,11,5,1,0,11,0.0,0
71,23,2,0,0,12,0.0,0
89,9,5,1,1,4,0.0,0
70,4,0,0,0,6,0.0,0
44,3,6,1,0,9,0.0,0
15,6,4,0,0,7,0.0,0
75,9,6,1,1,5,0.0,0
80,5,3,0,0,7,0.0,0
102,0,3,0,0,8,0.0,0
99,5,2,0,0,3,0.0,0
71,19,3,0,1,7,0.0,0
6,19,2,0,1,5,0.0,0
19,21,2,0,0,11,0.0,0
6,10,1,0,0,6,0.0,0
85,3,1,0,0,11,0.0,0
93,0,5,1,0,10,0.0,0
50,12,1,0,0,7,0.0,0
17,3,2,0,0,8,0.0,0
12,20,6,1,1,8,0.0,0
19,1,4,0,0,7,0.0,0
85,9,0,0,1,6,0.0,0
23,14,5,1,0,12,0.0,0
85,17,2,0,1,9,0.0,0
67,20,5,1,1,9,0.0,0
33,19,6,1,1,2,0.0,0
1,20,4,0,1,4,0.0,0
102,21,1,0,0,4,0.0,0
33,8,4,0,1,6,0.0,0
77,19,6,1,1,12,0.0,0
60,7,0,0,1,8,0.0,0
30,17,5,1,1,1,0.0,0
4,22,4,0,0,1,0.0,0
46,18,2,0,1,10,0.0,0
98,8,5,1,1,6,0.0,0
86,23,3,0,0,6,0.0,0
40,3,0,0,0,10,0.0,0
3,11,3,0,0,12,0.0,0
29,22,3,0,0,3,0.0,0
66,20,6,1,1,6,0.0,0
68,1,6,1,0,8,0.0,0
18,11,0,0,0,11,0.0,0
17,2,3,0,0,7,0.0,0
33,8,4,0,1,8,0.0,0
93,14,5,1,0,9,0.0,0
77,12,6,1,0,12,0.0,0
56,15,1,0,0,5,0.0,0
50,19,3,0,1,1,0.0,0
18,18,6,1,1,12,0.0,0
71,6,0,0,0,12,0.0,0
24,14,6,1,0,10,0.0,0
1,12,3,0,0,12,0.0,0
89,23,3,0,0,8,0.0,0
39,8,0,0,1,7,0.0,0
70,21,1,0,0,5,0.0,0
41,11,2,0,0,5,0.0,0
12,12,0,0,0,7,0.0,0
93,18,4,0,1,9,0.0,0
8,18,3,0,1,6,0.0,0
35,23,4,0,0,10,0.0,0
42,1,3,0,0,11,0.0,0
7,20,0,0,1,7,0.0,0
30,19,2,0,1,4,0.0,0
56,1,4,0,0,2,0.0,0
25,23,2,0,0,9,0.0,0
71,11,4,0,0,5,0.0,0
54,2,2,0,0,6,0.0,0
100,20,4,0,1,2,0.0,0
3,17,3,0,1,4,0.0,0
89,21,5,1,0,9,0.0,0
100,21,1,0,0,12,0.0,0
96,7,5,1,1,5,0.0,0
39,17,6,1,1,11,0.0,0
15,2,6,1,0,2,0.0,0
8,18,6,1,1,9,0.0,0
31,9,3,0,1,5,0.0,0
95,18,0,0,1,5,0.0,0
79,16,3,0,0,12,0.0,0
10,20,1,0,1,12,0.0,0
9,5,4,0,0,10,0.0,0
76,22,3,0,0,6,0.0,0
102,3,5,1,0,3,0.0,0
87,2,5,1,0,11,0.0,0
94,20,1,0,1,4,0.0,0
42,8,2,0,1,10,0.0,0
41,18,2,0,1,11,0.0,0
66,2,1,0,0,9,0.0,0
47,19,4,0,1,3,0.0,0
54,5,0,0,0,9,0.0,0
98,18,4,0,1,3,0.0,0
61,1,5,1,0,2,0.0,0
36,21,2,0,0,3,0.0,0
44,6,0,0,0,3,0.0,0
71,8,2,0,1,12,0.0,0
46,7,4,0,1,8,0.0,0
36,23,2,0,0,6,0.0,0
92,18,6,1,1,2,0.0,0
20,23,4,0,0,9,0.0,0
25,5,2,0,0,4,0.0,0
73,18,3,0,1,2,0.0,0
96,20,2,0,1,8,0.0,0
63,14,3,0,0,5,0.0,0
49,9,6,1,1,3,0.0,0
73,20,1,0,1,7,0.0,0
25,5,1,0,0,8,0.0,0
90,15,3,0,0,7,0.0,0
81,21,2,0,0,10,0.0,0
11,20,5,1,1,9,0.0,0
7,14,4,0,0,3,0.0,0
81,11,3,0,0,5,0.0,0
81,15,2,0,0,12,0.0,0
8,0,0,0,0,6,0.0,0
70,5,0,0,0,7,0.0,0
90,23,2,0,0,12,0.0,0
5,14,3,0,0,4,0.0,0
101,8,5,1,1,9,0.0,0
20,13,0,0,0,11,0.0,0
1,13,3,0,0,9,0.0,0
44,1,4,0,0,10,0.0,0
28,14,3,0,0,10,0.0,0
13,20,5,1,1,4,0.0,0
86,21,2,0,0,6,0.0,0
35,23,1,0,0,4,0.0,0
14,13,4,0,0,12,0.0,0
37,21,4,0,0,10,0.0,0
74,13,2,0,0,3,0.0,0
68,6,6,1,0,6,0.0,0
8,10,0,0,0,1,0.0,0
80,6,1,0,0,3,0.0,0
81,14,5,1,0,3,0.0,0
22,7,3,0,1,4,0.0,0
46,9,2,0,1,3,0.0,0
52,11,1,0,0,12,0.0,0
98,14,0,0,0,10,0.0,0
82,23,1,0,0,10,0.0,0
13,17,6,1,1,5,0.0,0
81,5,2,0,0,11,0.0,0
36,3,6,1,0,4,0.0,0
14,6,6,1,0,1,0.0,0
13,7,6,1,1,1,0.0,0
56,8,1,0,1,1,0.0,0
30,5,2,0,0,2,0.0,0
53,14,3,0,0,5,0.0,0
73,0,4,0,0,9,0.0,0
29,8,5,1,1,8,0.0,0
62,9,1,0,1,3,0.0,0
67,8,3,0,1,6,0.0,0
29,23,5,1,0,2,0.0,0
99,17,3,0,1,5,0.0,0
102,22,3,0,0,7,0.0,0
23,10,3,0,0,4,0.0,0
67,9,4,0,1,12,0.0,0
32,2,4,0,0,4,0.0,0
29,9,5,1,1,4,0.0,0
12,18,4,0,1,11,0.0,0
90,14,2,0,0,3,0.0,0
13,14,6,1,0,4,0.0,0
46,23,2,0,0,5,0.0,0
47,21,5,1,0,5,0.0,0
29,21,2,0,0,6,0.0,0
53,13,3,0,0,10,0.0,0
6,9,6,1,1,3,0.0,0
51,20,5,1,1,9,0.0,0
17,10,6,1,0,2,0.0,0
40,23,5,1,0,1,0.0,0
12,2,3,0,0,2,0.0,0
5,21,1,0,0,9,0.0,0
27,23,5,1,0,4,0.0,0
14,19,1,0,1,1,0.0,0
102,22,2,0,0,6,0.0,0
91,2,2,0,0,12,0.0,0
29,12,3,0,0,5,0.0,0
77,12,3,0,0,9,0.0,0
9,13,1,0,0,7,0.0,0
68,21,5,1,0,2,0.0,0
95,12,6,1,0,1,0.0,0
73,6,4,0,0,10,0.0,0
52,0,4,0,0,4,0.0,0
87,9,2,0,1,7,0.0,0
32,18,3,0,1,8,0.0,0
64,17,2,0,1,7,0.0,0
52,11,3,0,0,1,0.0,0
54,16,4,0,0,2,0.0,0
7,17,5,1,1,8,0.0,0
63,15,2,0,0,3,0.0,0
73,10,3,0,0,3,0.0,0
28,10,1,0,0,12,0.0,0
96,10,2,0,0,2,0.0,0
73,20,2,0,1,5,0.0,0
86,9,3,0,1,3,0.0,0
13,23,5,1,0,1,0.0,0
77,15,0,0,0,4,0.0,0
68,19,2,0,1,6,0.0,0
99,4,6,1,0,11,0.0,0
85,3,2,0,0,8,0.0,0
79,3,0,0,0,10,0.0,0
46,3,0,0,0,1,0.0,0
46,8,1,0,1,3,0.0,0
73,20,3,0,1,4,0.0,0
41,13,6,1,0,7,0.0,0
68,2,4,0,0,12,0.0,0
15,10,6,1,0,8,0.0,0
57,7,0,0,1,6,0.0,0
97,8,3,0,1,2,0.0,0
76,15,5,1,0,6,0.0,0
55,12,5,1,0,11,0.0,0
64,10,6,1,0,8,0.0,0
79,20,5,1,1,1,0.0,0
84,7,5,1,1,11,0.0,0
24,14,4,0,0,8,0.0,0
89,1,0,0,0,7,0.0,0
69,14,3,0,0,4,0.0,0
42,13,0,0,0,11,0.0,0
3,17,6,1,1,12,0.0,0
66,17,0,0,1,1,0.0,0
51,6,6,1,0,3,0.0,0
21,15,6,1,0,7,0.0,0
91,0,3,0,0,1,0.0,0
89,13,3,0,0,3,0.0,0
86,13,4,0,0,7,0.0,0
20,23,6,1,0,12,0.0,0
24,22,3,0,0,3,0.0,0
19,0,1,0,0,1,0.0,0
78,17,2,0,1,1,0.0,0
45,14,2,0,0,10,0.0,0
96,19,4,0,1,1,0.0,0
13,13,1,0,0,12,0.0,0
2,21,4,0,0,8,0.0,0
27,1,3,0,0,11,0.0,0
77,8,4,0,1,1,0.0,0
15,2,4,0,0,3,0.0,0
95,10,0,0,0,4,0.0,0
21,14,2,0,0,10,0.0,0
30,23,0,0,0,6,0.0,0
62,23,6,1,0,7,0.0,0
24,15,2,0,0,9,0.0,0
47,9,6,1,1,5,0.0,0
75,16,3,0,0,12,0.0,0
33,5,3,0,0,10,0.0,0
62,15,6,1,0,6,0.0,0
89,6,0,0,0,9,0.0,0
80,8,0,0,1,5,0.0,0
85,11,5,1,0,8,0.0,0
76,3,5,1,0,6,0.0,0
22,18,1,0,1,2,0.0,0
5,19,2,0,1,9,0.0,0
9,16,3,0,0,3,0.0,0
10,14,0,0,0,2,0.0,0
19,9,5,1,1,2,0.0,0
29,3,0,0,0,1,0.0,0
14,14,3,0,0,9,0.0,0
79,12,5,1,0,5,0.0,0
46,13,2,0,0,6,0.0,0
88,0,1,0,0,12,0.0,0
79,19,3,0,1,12,0.0,0
25,4,2,0,0,7,0.0,0
75,8,6,1,1,8,0.0,0
102,23,0,0,0,11,0.0,0
25,17,6,1,1,8,0.0,0
27,18,0,0,1,7,0.0,0
21,7,4,0,1,9,0.0,0
76,2,5,1,0,8,0.0,0
27,20,6,1,1,5,0.0,0
1,14,4,0,0,12,0.0,0
15,0,0,0,0,4,0.0,0
7,1,4,0,0,5,0.0,0
83,14,1,0,0,8,0.0,0
74,22,6,1,0,5,0.0,0
32,14,3,0,0,11,0.0,0
13,8,4,0,1,12,0.0,0
32,19,1,0,1,8,0.0,0
44,13,4,0,0,12,0.0,0
101,22,3,0,0,5,0.0,0
50,13,2,0,0,5,0.0,0
20,10,1,0,0,4,0.0,0
91,2,4,0,0,12,0.0,0
31,1,3,0,0,6,0.0,0
66,23,1,0,0,2,0.0,0
35,13,0,0,0,8,0.0,0
21,19,1,0,1,12,0.0,0
99,2,2,0,0,7,0.0,0
65,21,3,0,0,10,0.0,0
12,21,0,0,0,2,0.0,0
100,23,4,0,0,6,0.0,0
18,13,5,1,0,6,0.0,0
56,8,5,1,1,10,0.0,0
69,18,0,0,1,12,0.0,0
37,5,0,0,0,12,0.0,0
94,23,1,0,0,9,0.0,0
20,7,2,0,1,5,0.0,0
16,21,6,1,0,2,0.0,0
19,4,5,1,0,10,0.0,0
21,5,3,0,0,9,0.0,0
86,11,6,1,0,7,0.0,0
35,1,0,0,0,9,0.0,0
80,6,3,0,0,7,0.0,0
39,2,2,0,0,5,0.0,0
80,16,4,0,0,1,0.0,0
53,22,1,0,0,3,0.0,0
45,1,5,1,0,2,0.0,0
94,2,2,0,0,10,0.0,0
26,17,3,0,1,1,0.0,0
63,16,4,0,0,4,0.0,0
